Time Stamp,Wind Speed (m/s),2D Wind Speed (m/s),Horizontal Wind Direction (Degrees),U Vector (m/s),V Vector (m/s),W Vector (m/s),Temperature (TSM) (C),Relative Humidity (TSM) (%),Dew Point (TSM) (C),Absolute Pressure (TSM) (hPa),Air Density (TSM) (kg/m^3),Pitch Angle (Degrees),Roll Angle (Degrees),Magnetic Heading (Degrees),True Heading (Degrees),Temperature (AHT10) (C),Relative Humidity (AHT10) (%),Temperature (MS5611) (C),Absolute Pressure (MS5611) (hPa)
2024_3_27_12_0_43,4.64,4.54,60,-3.95,-2.25,0.96,23.11,92.48,21.83,970.68,1.1273398,11.7,-3.1,331,331,24.81,96.3,24.89,971.34
2024_3_27_12_0_43,4.89,4.88,55,-4.0,-2.78,0.38,23.35,91.06,21.81,970.74,1.1265072,-4.2,6.2,344,344,24.82,96.29,24.89,971.23
2024_3_27_12_0_43,5.2,5.16,53,-4.12,-3.11,0.66,23.34,91.21,21.83,970.71,1.1265159,3.2,-19.7,324,324,24.82,96.28,24.88,971.08
2024_3_27_12_0_43,5.29,5.19,61,-4.52,-2.55,1.02,23.16,92.08,21.8,970.82,1.1273323,7.4,-19.7,323,323,24.82,96.27,24.89,971.45
2024_3_27_12_0_43,4.69,4.65,59,-3.97,-2.41,0.65,23.18,92.12,21.83,970.8,1.1272093,-4.7,2.8,341,341,24.82,96.28,24.89,971.45
2024_3_27_12_0_43,4.97,4.97,57,-4.18,-2.69,0.0,23.21,91.88,21.82,970.86,1.1271758,6.4,3.9,338,338,24.82,96.27,24.89,971.23
2024_3_27_12_0_43,5.14,5.12,56,-4.27,-2.83,0.41,23.05,92.93,21.84,970.89,1.1278257,17.7,-29.9,315,315,24.83,96.26,24.89,971.45
2024_3_27_12_0_43,4.55,4.52,58,-3.82,-2.42,0.48,23.27,91.69,21.84,970.92,1.1270269,-8.4,1.1,341,341,24.83,96.26,24.89,971.45
2024_3_27_12_0_43,4.94,4.94,56,-4.07,-2.79,0.17,23.21,92.0,21.84,970.99,1.1273217,-5.0,14.1,350,350,24.83,96.24,24.89,971.45
2024_3_27_12_0_44,5.29,5.26,53,-4.19,-3.17,0.63,23.18,92.11,21.82,971.01,1.1274815,19.0,-27.0,315,315,24.83,96.23,24.89,971.45
2024_3_27_12_0_44,4.75,4.68,61,-4.09,-2.26,0.82,23.25,91.77,21.83,970.97,1.1271547,1.5,-17.5,327,327,24.84,96.22,24.89,971.45
2024_3_27_12_0_44,4.57,4.56,57,-3.83,-2.49,0.27,23.13,92.42,21.83,971.0,1.1276518,-5.9,8.9,347,347,24.84,96.22,24.91,971.6
2024_3_27_12_0_44,4.9,4.9,56,-4.08,-2.71,0.02,23.22,91.86,21.82,971.03,1.1273425,9.0,-23.0,320,320,24.84,96.22,24.91,971.6
2024_3_27_12_0_44,5.46,5.45,58,-4.64,-2.87,0.29,23.25,91.72,21.82,971.07,1.1272886,3.0,-11.1,330,330,24.84,96.21,24.91,971.6
2024_3_27_12_0_44,5.25,5.24,66,-4.8,-2.1,0.31,23.13,92.47,21.84,971.11,1.127769,4.8,1.2,337,337,24.84,96.2,24.91,971.71
2024_3_27_12_0_44,4.82,4.8,65,-4.35,-2.04,0.42,23.16,92.28,21.84,971.14,1.1276872,1.1,7.0,343,343,24.84,96.2,24.91,971.6
2024_3_27_12_0_44,4.64,4.64,61,-4.07,-2.23,0.11,23.16,92.28,21.84,971.18,1.1277279,15.5,-14.8,322,322,24.85,96.18,24.91,971.71
2024_3_27_12_0_44,5.52,5.48,62,-4.83,-2.6,0.59,23.13,92.34,21.82,971.17,1.1278534,3.9,-7.0,332,332,24.85,96.19,24.91,971.6
2024_3_27_12_0_44,4.79,4.72,62,-4.15,-2.25,0.78,23.2,92.19,21.86,971.25,1.1276671,-14.6,-5.8,338,338,24.85,96.17,24.91,971.82
2024_3_27_12_0_45,4.83,4.82,58,-4.09,-2.56,0.29,23.11,92.65,21.85,971.23,1.1279851,0.4,-12.4,329,329,24.85,96.16,24.91,971.82
2024_3_27_12_0_45,4.81,4.81,60,-4.18,-2.39,-0.03,23.13,92.47,21.84,971.28,1.1279879,10.0,-13.9,326,326,24.86,96.16,24.93,971.75
2024_3_27_12_0_45,5.45,5.43,56,-4.51,-3.02,0.53,23.26,91.72,21.83,971.3,1.1275126,7.4,-0.7,335,335,24.86,96.15,24.91,971.82
2024_3_27_12_0_45,4.8,4.71,64,-4.24,-2.06,0.92,23.25,91.65,21.81,971.31,1.127579,-7.9,0.4,340,340,24.86,96.14,24.93,971.97
2024_3_27_12_0_45,4.17,4.11,56,-3.41,-2.3,0.68,23.42,90.85,21.84,971.32,1.1269082,10.4,-8.0,328,328,24.87,96.14,24.91,971.93
2024_3_27_12_0_45,4.77,4.77,59,-4.08,-2.46,0.16,23.22,91.93,21.83,971.41,1.1277786,2.5,-5.4,333,333,24.86,96.12,24.91,971.82
2024_3_27_12_0_45,5.26,5.25,60,-4.52,-2.65,0.37,23.07,92.71,21.83,971.45,1.1283857,-0.5,-11.4,330,330,24.87,96.12,24.93,971.86
2024_3_27_12_0_45,4.76,4.71,59,-4.03,-2.44,0.7,23.18,92.29,21.86,971.43,1.1279237,-3.9,-1.4,338,338,24.87,96.11,24.93,971.97
2024_3_27_12_0_45,4.62,4.61,56,-3.83,-2.56,0.39,23.39,91.06,21.84,971.47,1.127219,5.6,-10.3,329,329,24.87,96.11,24.93,971.97
2024_3_27_12_0_45,5.4,5.4,56,-4.49,-2.99,0.3,23.28,91.51,21.82,971.5,1.1276858,14.5,-15.7,322,322,24.88,96.1,24.93,971.97
2024_3_27_12_0_46,5.67,5.59,62,-4.95,-2.6,0.93,23.22,91.98,21.85,971.51,1.1278811,-1.4,-7.6,333,333,24.88,96.1,24.93,972.08
2024_3_27_12_0_46,4.85,4.85,58,-4.13,-2.53,0.21,23.56,89.97,21.82,971.54,1.1266468,-13.5,8.0,346,346,24.88,96.09,24.93,972.08
2024_3_27_12_0_46,4.82,4.8,57,-4.0,-2.64,0.45,23.13,92.5,21.85,971.64,1.1283649,19.0,-25.4,315,315,24.88,96.09,24.93,972.08
2024_3_27_12_0_46,5.08,5.07,58,-4.31,-2.67,0.43,23.25,91.76,21.83,971.56,1.1278474,0.8,5.2,343,343,24.88,96.07,24.93,972.08
2024_3_27_12_0_46,5.13,5.1,62,-4.52,-2.36,0.47,23.29,91.72,21.86,971.6,1.1277359,-5.7,-3.6,337,337,24.89,96.07,24.94,972.12
2024_3_27_12_0_46,4.53,4.43,59,-3.8,-2.28,0.91,23.26,91.81,21.85,971.69,1.1279459,17.0,-23.2,317,317,24.89,96.07,24.94,972.23
2024_3_27_12_0_46,5.05,5.02,57,-4.19,-2.77,0.52,23.31,91.52,21.85,971.77,1.1278491,4.1,4.2,340,340,24.89,96.07,24.94,972.23
2024_3_27_12_0_46,5.57,5.53,58,-4.69,-2.93,0.69,23.22,92.11,21.87,971.72,1.1281326,-7.1,5.0,343,343,24.9,96.06,24.94,972.12
2024_3_27_12_0_46,4.94,4.88,60,-4.22,-2.45,0.75,23.27,91.64,21.83,971.74,1.1279975,1.9,-19.2,325,325,24.9,96.05,24.96,972.38
2024_3_27_12_0_46,4.76,4.75,57,-3.99,-2.59,0.26,23.27,91.84,21.87,971.75,1.1279781,22.8,-13.2,316,316,24.9,96.05,24.96,972.27
2024_3_27_12_0_47,5.25,5.24,56,-4.35,-2.93,0.25,23.33,91.44,21.86,971.8,1.1277945,-5.1,-7.2,335,335,24.9,96.04,24.94,972.34
2024_3_27_12_0_47,5.92,5.83,58,-4.97,-3.05,0.98,23.25,91.86,21.85,971.78,1.1280823,-2.5,-1.6,337,337,24.9,96.03,24.96,972.38
2024_3_27_12_0_47,4.89,4.78,61,-4.2,-2.29,1.01,23.24,92.05,21.88,971.8,1.1281142,7.5,-19.6,323,323,24.91,96.02,24.96,972.49
2024_3_27_12_0_47,4.71,4.69,55,-3.85,-2.68,0.4,23.45,90.7,21.84,971.86,1.12744,9.4,-15.1,324,324,24.91,96.02,24.96,972.49
2024_3_27_12_0_47,5.4,5.37,53,-4.28,-3.25,0.53,23.33,91.65,21.89,971.91,1.1279315,-15.0,6.3,346,346,24.91,96.01,24.96,972.38
2024_3_27_12_0_47,5.51,5.43,56,-4.48,-3.07,0.95,23.41,90.95,21.84,971.94,1.1276933,5.2,-18.5,325,325,24.91,96.02,24.96,972.49
2024_3_27_12_0_47,5.05,4.99,56,-4.14,-2.8,0.73,23.33,91.28,21.83,971.93,1.1279588,0.2,-3.5,335,335,24.91,96.01,24.98,972.53
2024_3_27_12_0_47,5.27,5.26,58,-4.44,-2.82,0.32,23.24,91.94,21.86,971.96,1.1283239,8.5,-8.0,328,328,24.92,95.99,24.96,972.49
2024_3_27_12_0_47,5.23,5.16,59,-4.41,-2.68,0.85,23.21,92.19,21.87,971.95,1.12843,1.9,-16.8,327,327,24.92,95.99,24.96,972.49
2024_3_27_12_0_47,4.94,4.94,59,-4.25,-2.51,0.29,23.16,92.32,21.85,972.05,1.1287508,13.6,-6.7,328,328,24.92,95.98,24.96,972.6
2024_3_27_12_0_48,5.51,5.5,59,-4.73,-2.81,0.42,23.41,90.95,21.85,972.01,1.1277608,4.8,-4.5,333,333,24.92,95.98,24.98,972.64
2024_3_27_12_0_48,5.41,5.28,60,-4.56,-2.66,1.15,23.34,91.33,21.85,972.08,1.1281083,7.4,-11.7,328,328,24.92,95.96,24.96,972.6
2024_3_27_12_0_48,4.93,4.85,68,-4.5,-1.81,0.86,23.12,92.76,21.89,972.09,1.1289151,2.6,-4.5,333,333,24.93,95.97,24.98,972.53
2024_3_27_12_0_48,5.35,5.33,56,-4.42,-2.98,0.49,23.28,91.63,21.84,972.17,1.1284287,-1.1,-8.7,332,332,24.93,95.96,24.98,972.53
2024_3_27_12_0_48,5.02,4.94,60,-4.26,-2.5,0.92,23.35,91.44,21.87,972.22,1.1282244,7.5,-15.6,325,325,24.93,95.95,24.98,972.75
2024_3_27_12_0_48,4.98,4.95,52,-3.93,-3.02,0.5,23.39,91.17,21.87,972.21,1.1280465,-8.5,5.2,344,344,24.94,95.94,24.98,972.75
2024_3_27_12_0_48,5.36,5.33,55,-4.37,-3.05,0.52,23.31,91.57,21.86,972.26,1.1284111,-7.1,-14.4,331,331,24.94,95.93,24.98,972.75
2024_3_27_12_0_48,5.09,4.95,62,-4.38,-2.31,1.17,23.39,91.26,21.89,972.25,1.1280622,15.6,-20.0,319,319,24.94,95.91,24.98,972.86
2024_3_27_12_0_48,4.47,4.42,63,-3.95,-1.98,0.67,23.45,90.91,21.87,972.28,1.127918,-9.1,-0.3,341,341,24.94,95.91,24.98,972.75
2024_3_27_12_0_48,4.8,4.78,57,-4.01,-2.6,0.36,23.36,91.34,21.87,972.35,1.1283387,4.1,-14.9,326,326,24.94,95.9,25.0,972.9
2024_3_27_12_0_49,5.52,5.49,59,-4.71,-2.84,0.51,23.22,92.24,21.89,972.34,1.1288487,0.5,-7.1,333,333,24.95,95.87,24.98,972.86
2024_3_27_12_0_49,4.84,4.78,64,-4.31,-2.07,0.77,23.32,91.64,21.88,972.32,1.1284451,8.2,-14.4,325,325,24.95,95.87,25.0,972.9
2024_3_27_12_0_49,4.58,4.51,59,-3.85,-2.35,0.82,23.44,90.97,21.87,972.43,1.1281276,1.2,-2.6,336,336,24.95,95.87,25.0,972.9
2024_3_27_12_0_49,5.17,5.16,56,-4.28,-2.89,0.22,23.36,91.3,21.86,972.45,1.1284423,3.7,-4.8,333,333,24.95,95.86,25.0,972.9
2024_3_27_12_0_49,5.61,5.58,60,-4.81,-2.82,0.61,23.15,92.59,21.88,972.45,1.1292242,6.5,-15.6,325,325,24.96,95.83,25.0,972.9
2024_3_27_12_0_49,4.98,4.93,58,-4.19,-2.6,0.67,23.39,91.26,21.88,972.46,1.1283491,-0.6,-2.5,337,337,24.96,95.81,25.0,973.12
2024_3_27_12_0_49,4.96,4.95,59,-4.22,-2.59,0.22,23.35,91.42,21.87,972.45,1.1284963,10.5,-10.8,326,326,24.96,95.79,25.0,973.01
2024_3_27_12_0_49,8.4,8.4,65,-7.63,-3.51,0.0,25.68,79.51,21.87,972.49,1.1197329,1.3,-16.8,327,327,24.96,95.78,25.0,973.01
2024_3_27_12_0_49,5.31,5.23,61,-4.59,-2.52,0.91,23.26,92.06,21.89,972.48,1.1288633,7.6,-3.3,332,332,24.97,95.76,25.0,973.12
2024_3_27_12_0_49,4.67,4.63,59,-3.97,-2.39,0.61,23.3,91.74,21.88,972.53,1.1287512,2.0,-19.1,327,327,24.96,95.75,25.0,973.23
2024_3_27_12_0_50,4.92,4.91,56,-4.09,-2.71,0.37,23.26,91.95,21.87,972.61,1.1290257,-0.2,-4.1,335,335,24.97,95.72,25.0,973.12
2024_3_27_12_0_50,5.47,5.42,56,-4.51,-2.99,0.77,23.36,91.55,21.9,972.62,1.1286404,1.9,-13.0,329,329,24.97,95.71,25.01,973.16
2024_3_27_12_0_50,4.93,4.86,57,-4.08,-2.65,0.8,23.27,91.98,21.89,972.64,1.1289777,2.8,-0.2,336,336,24.97,95.69,25.01,972.84
2024_3_27_12_0_50,5.47,5.46,55,-4.47,-3.12,0.39,23.21,92.21,21.87,972.69,1.1293168,18.0,-11.2,322,322,24.97,95.67,25.01,973.05
2024_3_27_12_0_50,5.42,5.35,57,-4.51,-2.88,0.92,23.32,91.64,21.88,972.64,1.1288191,3.5,-8.7,331,331,24.98,95.65,25.01,973.27
2024_3_27_12_0_50,4.84,4.79,52,-3.8,-2.92,0.71,23.37,91.5,21.9,972.73,1.1287266,-9.3,1.8,342,342,24.98,95.64,25.01,973.27
2024_3_27_12_0_50,5.55,5.52,55,-4.53,-3.16,0.56,23.26,92.01,21.89,972.73,1.1291441,26.7,-20.1,311,311,24.98,95.61,25.01,973.27
2024_3_27_12_0_50,5.39,5.28,60,-4.57,-2.64,1.08,23.43,91.06,21.89,972.72,1.1284721,-5.3,-3.4,337,337,24.98,95.6,25.01,973.38
2024_3_27_12_0_50,5.44,5.44,54,-4.38,-3.22,0.3,23.43,91.05,21.89,972.81,1.1285686,8.1,-3.5,332,332,24.99,95.58,25.01,973.38
2024_3_27_12_0_50,5.65,5.64,54,-4.54,-3.35,0.3,23.42,91.13,21.89,972.87,1.1286806,17.6,-18.0,319,319,24.99,95.57,25.01,973.38
2024_3_27_12_0_51,5.35,5.31,57,-4.47,-2.85,0.71,23.56,90.43,21.9,972.86,1.1281279,5.0,4.8,340,340,24.99,95.55,25.01,973.38
2024_3_27_12_0_51,5.25,5.22,57,-4.36,-2.87,0.56,23.5,90.91,21.93,972.93,1.128436,-7.9,8.2,345,345,24.99,95.53,25.03,973.43
2024_3_27_12_0_51,5.05,5.03,57,-4.2,-2.77,0.48,23.33,91.81,21.92,972.87,1.1290016,17.0,-27.1,315,315,24.99,95.52,25.01,973.49
2024_3_27_12_0_51,4.99,4.91,52,-3.86,-3.04,0.89,23.47,91.06,21.92,972.92,1.1285379,14.7,-9.1,324,324,24.99,95.5,25.03,973.43
2024_3_27_12_0_51,5.45,5.45,53,-4.37,-3.25,0.21,23.5,90.71,21.89,973.0,1.1285504,3.3,6.6,342,342,25.0,95.49,25.03,973.43
2024_3_27_12_0_51,5.18,5.17,54,-4.2,-3.0,0.34,23.36,91.64,21.92,972.96,1.1290151,1.6,-0.9,336,336,25.0,95.47,25.01,973.38
2024_3_27_12_0_51,5.49,5.46,51,-4.26,-3.42,0.56,23.34,91.63,21.89,973.01,1.1291777,30.4,-21.5,306,306,25.0,95.45,25.03,973.43
2024_3_27_12_0_51,5.87,5.84,55,-4.76,-3.38,0.56,23.35,91.61,21.91,973.04,1.1291362,-15.2,8.9,348,348,25.0,95.44,25.03,973.65
2024_3_27_12_0_51,5.46,5.45,55,-4.46,-3.13,0.27,23.38,91.23,21.87,973.07,1.1290951,2.1,-15.9,326,326,25.01,95.42,25.03,973.76
2024_3_27_12_0_51,5.34,5.34,57,-4.49,-2.9,0.12,23.34,91.69,21.91,973.11,1.129272,13.4,-29.0,317,317,25.01,95.41,25.05,973.8
2024_3_27_12_0_52,5.57,5.56,54,-4.49,-3.28,0.41,23.37,91.4,21.88,973.17,1.1292545,8.3,-7.1,330,330,25.01,95.4,25.03,973.76
2024_3_27_12_0_52,5.61,5.59,52,-4.39,-3.46,0.51,23.48,90.96,21.91,973.12,1.1287518,-7.2,-2.0,339,339,25.02,95.38,25.03,973.76
2024_3_27_12_0_52,5.04,4.99,51,-3.89,-3.13,0.67,23.38,91.55,21.93,973.15,1.1291327,10.7,-18.1,322,322,25.02,95.37,25.03,973.65
2024_3_27_12_0_52,5.35,5.32,52,-4.19,-3.27,0.56,23.41,91.3,21.91,973.16,1.1290596,21.3,-6.1,323,323,25.02,95.36,25.03,973.65
2024_3_27_12_0_52,5.02,4.9,58,-4.18,-2.56,1.06,23.49,90.82,21.9,973.25,1.1288799,-8.7,6.1,345,345,25.02,95.34,25.03,973.65
2024_3_27_12_0_52,5.24,5.22,59,-4.45,-2.71,0.46,23.29,91.96,21.91,973.25,1.1296035,9.0,5.7,339,339,25.02,95.33,25.05,973.69
2024_3_27_12_0_52,5.85,5.81,61,-5.08,-2.82,0.71,23.34,91.73,21.92,973.25,1.1294233,8.3,-9.6,329,329,25.02,95.33,25.05,973.8
2024_3_27_12_0_52,4.63,4.58,61,-4.0,-2.22,0.73,23.26,92.12,21.91,973.29,1.1297677,9.7,-8.7,329,329,25.03,95.31,25.05,973.91
2024_3_27_12_0_52,5.62,5.61,61,-4.88,-2.76,0.36,23.38,91.39,21.9,973.42,1.1294653,-6.3,-0.8,340,340,25.03,95.31,25.05,973.8
2024_3_27_12_0_52,6.03,6.0,60,-5.18,-3.02,0.6,23.37,91.63,21.93,973.36,1.1294256,14.5,-25.0,319,319,25.03,95.29,25.05,973.8
2024_3_27_12_0_53,4.91,4.87,53,-3.89,-2.92,0.69,23.33,91.84,21.93,973.33,1.1295558,3.8,-22.7,323,323,25.03,95.28,25.05,974.02
2024_3_27_12_0_53,5.72,5.7,55,-4.67,-3.26,0.48,23.21,92.43,21.91,973.42,1.1301154,7.3,-7.4,330,330,25.03,95.26,25.05,973.8
2024_3_27_12_0_53,5.59,5.47,60,-4.74,-2.74,1.12,23.31,91.75,21.89,973.47,1.1298215,0.8,-2.2,337,337,25.03,95.27,25.06,974.06
2024_3_27_12_0_53,4.85,4.77,61,-4.15,-2.34,0.85,23.29,91.95,21.91,973.47,1.129868,9.5,-9.5,328,328,25.04,95.25,25.06,974.06
2024_3_27_12_0_53,5.43,5.38,56,-4.46,-3.0,0.72,23.43,91.18,21.91,973.49,1.1293827,9.2,11.3,345,345,25.04,95.23,25.06,974.06
2024_3_27_12_0_53,5.96,5.86,64,-5.25,-2.59,1.09,23.36,91.66,21.92,973.58,1.1297513,-2.1,-17.6,328,328,25.04,95.22,25.06,974.17
2024_3_27_12_0_53,4.98,4.89,65,-4.45,-2.03,0.93,23.5,90.73,21.9,973.51,1.1291175,-6.3,-3.1,338,338,25.04,95.22,25.06,974.17
2024_3_27_12_0_53,5.52,5.49,54,-4.46,-3.2,0.58,23.39,91.36,21.9,973.59,1.1296391,29.3,-28.0,307,307,25.04,95.21,25.05,974.02
2024_3_27_12_0_53,6.16,6.07,56,-5.03,-3.39,1.04,23.38,91.64,21.94,973.62,1.1297185,-5.0,-11.2,332,332,25.04,95.19,25.06,974.28
2024_3_27_12_0_53,5.27,5.15,63,-4.61,-2.3,1.09,23.35,91.89,21.95,973.62,1.1298094,-11.6,24.7,360,360,25.05,95.19,25.06,974.17
2024_3_27_12_0_54,5.73,5.69,57,-4.75,-3.13,0.64,23.32,91.94,21.93,973.72,1.1300534,14.8,-31.4,316,316,25.05,95.18,25.06,974.17
2024_3_27_12_0_54,5.85,5.73,64,-5.15,-2.53,1.18,23.29,92.01,21.92,973.68,1.1301234,0.1,-13.6,329,329,25.05,95.16,25.06,974.28
2024_3_27_12_0_54,5.29,5.19,60,-4.51,-2.57,1.03,23.5,90.98,21.94,973.71,1.1293598,-8.7,10.1,347,347,25.05,95.14,25.06,974.28
2024_3_27_12_0_54,5.29,5.27,57,-4.41,-2.88,0.41,23.44,91.2,21.92,973.76,1.1296325,14.6,-18.4,320,320,25.05,95.14,25.06,974.28
2024_3_27_12_0_54,5.15,5.13,57,-4.32,-2.76,0.5,23.32,92.04,21.95,973.76,1.1300701,23.2,-16.8,315,315,25.05,95.14,25.06,974.28
2024_3_27_12_0_54,5.61,5.55,57,-4.66,-3.01,0.8,23.43,91.26,21.92,973.82,1.1297545,4.3,17.1,353,353,25.05,95.11,25.06,974.28
2024_3_27_12_0_54,5.39,5.31,57,-4.47,-2.87,0.9,23.41,91.36,21.92,973.89,1.1299142,-6.1,-8.9,335,335,25.06,95.11,25.06,974.28
2024_3_27_12_0_54,5.31,5.26,55,-4.3,-3.03,0.71,23.45,91.17,21.93,973.89,1.1297349,23.1,-26.5,312,312,25.06,95.09,25.06,974.17
2024_3_27_12_0_54,6.21,6.13,55,-5.02,-3.52,0.99,23.5,91.07,21.95,973.88,1.1295543,-2.5,-9.1,333,333,25.06,95.07,25.06,974.28
2024_3_27_12_0_54,5.34,5.18,61,-4.52,-2.52,1.31,23.67,89.94,21.92,973.94,1.1289759,-13.7,-0.6,342,342,25.06,95.05,25.08,974.43
2024_3_27_12_0_55,5.61,5.52,55,-4.5,-3.2,1.0,23.56,90.61,21.93,973.96,1.129414,12.4,-12.1,325,325,25.06,95.04,25.08,974.32
2024_3_27_12_0_55,5.16,4.99,61,-4.37,-2.41,1.33,23.45,91.25,21.94,973.96,1.1298262,0.5,-12.2,330,330,25.06,95.02,25.08,974.54
2024_3_27_12_0_55,5.11,5.02,55,-4.13,-2.86,0.93,23.38,91.61,21.94,973.97,1.1301018,-5.6,19.7,356,356,25.06,95.01,25.08,974.54
2024_3_27_12_0_55,6.38,6.36,54,-5.16,-3.72,0.49,23.38,91.7,21.95,974.05,1.1302084,4.6,-16.0,326,326,25.06,94.99,25.08,974.54
2024_3_27_12_0_55,5.74,5.62,63,-4.98,-2.59,1.18,23.41,91.49,21.94,974.0,1.1300216,1.4,-20.4,325,325,25.07,94.97,25.08,974.65
2024_3_27_12_0_55,4.96,4.86,60,-4.19,-2.46,0.97,23.39,91.48,21.92,974.11,1.1302592,2.0,-5.3,334,334,25.07,94.95,25.08,974.65
2024_3_27_12_0_55,5.71,5.68,55,-4.64,-3.27,0.58,23.62,90.27,21.93,974.16,1.1294376,10.2,-19.5,323,323,25.07,94.94,25.08,974.65
2024_3_27_12_0_55,5.83,5.7,63,-5.08,-2.59,1.22,23.5,90.95,21.93,974.18,1.1299089,5.1,-5.3,332,332,25.07,94.91,25.08,974.65
2024_3_27_12_0_55,4.99,4.95,54,-4.01,-2.91,0.61,23.31,91.92,21.92,974.15,1.1306065,16.5,-8.6,324,324,25.07,94.91,25.08,974.65
2024_3_27_12_0_55,5.72,5.7,54,-4.6,-3.37,0.53,23.56,90.55,21.92,974.24,1.1297553,6.8,-0.6,335,335,25.07,94.89,25.08,974.76
2024_3_27_12_0_56,5.74,5.67,59,-4.85,-2.94,0.87,23.24,92.37,21.93,974.22,1.1309327,3.6,-8.5,331,331,25.07,94.87,25.1,974.8
2024_3_27_12_0_56,5.29,5.24,55,-4.28,-3.03,0.72,23.55,90.72,21.94,974.23,1.129758,-9.8,3.2,342,342,25.07,94.87,25.08,974.65
2024_3_27_12_0_56,5.34,5.33,54,-4.3,-3.15,0.45,23.63,90.26,21.94,974.29,1.1295186,10.6,-26.5,320,320,25.08,94.86,25.08,974.76
2024_3_27_12_0_56,5.48,5.46,52,-4.32,-3.34,0.37,23.52,90.89,21.94,974.29,1.1299357,8.0,-12.8,326,326,25.08,94.84,25.1,974.8
2024_3_27_12_0_56,5.71,5.71,50,-4.37,-3.68,0.09,23.5,91.13,21.96,974.3,1.1300383,2.3,9.3,345,345,25.08,94.82,25.1,974.8
2024_3_27_12_0_56,5.6,5.6,53,-4.45,-3.4,0.17,23.46,91.28,21.96,974.35,1.1302284,-2.0,-9.5,333,333,25.08,94.81,25.1,974.91
2024_3_27_12_0_56,5.3,5.3,50,-4.05,-3.42,0.2,23.36,91.7,21.93,974.4,1.1306792,9.8,1.2,334,334,25.09,94.79,25.1,974.91
2024_3_27_12_0_56,5.36,5.36,52,-4.25,-3.28,0.09,23.32,91.83,21.92,974.38,1.130808,-5.8,-0.1,340,340,25.09,94.78,25.1,974.91
2024_3_27_12_0_56,5.63,5.62,51,-4.34,-3.57,0.38,23.46,91.24,21.94,974.48,1.1304076,3.4,-26.3,322,322,25.09,94.76,25.1,974.91
2024_3_27_12_0_56,5.07,5.06,53,-4.06,-3.02,0.35,23.34,91.89,21.95,974.4,1.1307536,-0.7,-11.8,330,330,25.09,94.75,25.1,975.02
2024_3_27_12_0_57,4.78,4.76,54,-3.87,-2.77,0.45,23.49,91.15,21.96,974.48,1.1302921,-11.5,-3.0,339,339,25.09,94.74,25.1,975.02
2024_3_27_12_0_57,5.27,5.23,57,-4.38,-2.85,0.63,23.5,91.02,21.95,974.53,1.1302794,16.3,-22.1,319,319,25.1,94.73,25.1,975.02
2024_3_27_12_0_57,5.56,5.51,62,-4.88,-2.56,0.81,23.41,91.61,21.97,974.58,1.1306822,17.9,-9.4,322,322,25.1,94.71,25.1,975.13
2024_3_27_12_0_57,5.31,5.26,61,-4.58,-2.58,0.74,23.48,91.17,21.96,974.64,1.130495,4.5,6.7,343,343,25.1,94.69,25.1,975.13
2024_3_27_12_0_57,5.26,5.26,54,-4.27,-3.08,0.17,23.44,91.52,21.98,974.61,1.1306032,10.8,3.1,337,337,25.1,94.68,25.1,975.02
2024_3_27_12_0_57,5.81,5.78,54,-4.69,-3.38,0.56,23.59,90.5,21.95,974.63,1.1300547,1.4,-4.5,335,335,25.1,94.68,25.12,975.17
2024_3_27_12_0_57,5.84,5.79,62,-5.1,-2.75,0.75,23.41,91.61,21.96,974.62,1.1307454,-3.3,-15.7,329,329,25.1,94.66,25.12,975.28
2024_3_27_12_0_57,4.76,4.73,59,-4.05,-2.44,0.53,23.36,91.95,21.98,974.68,1.1309868,-3.6,-14.5,330,330,25.11,94.65,25.12,975.39
2024_3_27_12_0_57,5.09,5.08,53,-4.08,-3.02,0.36,23.42,91.5,21.95,974.7,1.1307969,3.4,-6.4,333,333,25.1,94.65,25.12,975.17
2024_3_27_12_0_57,5.63,5.54,54,-4.48,-3.26,0.98,23.47,91.24,21.96,974.73,1.1306226,-0.4,-13.4,330,330,25.11,94.63,25.12,975.39
2024_3_27_12_0_58,4.94,4.9,58,-4.17,-2.57,0.64,23.46,91.33,21.96,974.75,1.1306942,-4.1,-3.7,336,336,25.11,94.62,25.12,975.39
2024_3_27_12_0_58,5.28,5.26,58,-4.46,-2.78,0.46,23.33,91.75,21.91,974.79,1.131263,7.5,-11.3,328,328,25.11,94.62,25.12,975.28
2024_3_27_12_0_58,5.74,5.73,53,-4.59,-3.42,0.44,23.39,91.58,21.94,974.85,1.131074,5.0,-6.2,333,333,25.12,94.62,25.12,975.28
2024_3_27_12_0_58,5.89,5.86,55,-4.78,-3.4,0.64,23.43,91.48,21.96,974.85,1.1309166,-8.9,-15.7,330,330,25.11,94.62,25.12,975.39
2024_3_27_12_0_58,5.04,4.95,59,-4.23,-2.57,0.96,23.58,90.66,21.96,974.81,1.1303142,8.3,-26.4,319,319,25.12,94.59,25.13,975.43
2024_3_27_12_0_58,5.17,5.11,53,-4.08,-3.08,0.79,23.46,91.25,21.95,974.86,1.130834,3.9,2.8,338,338,25.12,94.59,25.13,975.54
2024_3_27_12_0_58,5.35,5.34,53,-4.27,-3.21,0.38,23.42,91.49,21.95,974.92,1.1310589,-0.1,0.0,338,338,25.12,94.57,25.13,975.43
